bimo0001589161,Memorias del alguacil Buscavino novela por Eduardo Barriobero y Herrán,,,
bimo0001591136,[Oro viejo y oro nuevo],,,
bimo0001596467,El rey se divierte,,,
bimo0001640208,Morirse a tiempo : ensayo de un pequeño poema imitación de Campoamor,,,
bimo0001640938,Siglo pasado,,,
bimo0001644845,"Los obreros del mar discurso pronunciado en el Centro Obrero de Cádiz por el capitán del navío Ramón Auñón y Villalón, el día de 2 de marzo de 1893",,,
bimo0001646662,El pariente de todos juguete cómico en un acto y en verso,,,
bimo0001646691,Todo en broma versos de Vital Aza,,,
bimo0001668418,"Padre nuestro, Ave María y Gloria",,,
bimo0001668441,Higiene espiritual,,,
bimo0001668442,Infierno y gloria,,,
bimo0001668827,La más justificada justicia,,,
bimo0001668840,¡Pobre de mí!-- ¡No tengo tiempo!,,,
bimo0001668843,¿Religión? ¡A los curas con ese embrollo!,,,
bimo0001669225,El Sagrado Corazón,,,
bimo0001707721,El maestro mirando hacia dentro,,,
Mimo0001652355,Baturrillo,,,
bimo0000878871,"Doña Perfecta drama en cuatro actos, arreglo teatral de la novela del mismo título",,,
bimo0000666093,Gramática elemental de la lengua castellana,,,
bimo0000666096,Gramática elemental de la lengua latina según el método y resultados de la nueva lingüistica,,,
bimo0001456466,Alboradas : ramillete de poesías,,,
bimo0001456481,Cartilla de lectura y escritura,,,
bimo0001456515,Fábulas educativas : libro primero,,,
bimo0001456573,Lengua castellana : silabario-catón de lectura y escritura,,,
a5089910,"Biografía, pensamientos y poesías",,,
bimo0001422721,La escuela y la patria : lecturas manuscritas,,,
bimo0001296082,Grafología real de España la firma de los reyes Alfonsos,,,
bimo0001296094,"Memorial de la vida de Sor Teresa Viver y Candell Superiora de las Hijas de la Caridad del Hospital de Dementes de Santa Isabel, de Leganés, ...",,,
bimo0000863956,Observaciones geológicas en la Isla de Hierro (Canarias),,,
bimo0001121590,"Ideario político de Espinosa : análisis, comentario y crítica del ""Tratado teológico político""",,,
bimo0001264286,"Vida compendiada de la venerable Madre Barat, fundadora de la Sociedad del Sagrado Corazón de Jesús",,,
a5389257,Un voluntario realista,,,
bimo0001425120,Las trombas marinas,,,
bimo0001429141,"Filipinas, distrito de Benguet memoria descriptiva y económica, acompañada del primer plano-croquis del mismo",,,
bimo0001439523,Notas a un documento aragonés del año 958,,,
bimo0001456597,Nociones de geometría y agrimensura : grado elemental,,,
bimo0001488549,Nociones de geografía universal y particular de la monarquía española,,,
bimo0001488554,Nuevos elementos de aritmética. Primera parte : estractados de los de matemáticas publicados por Juan Sánchez Martínez ... con la aplicación y esplicación del sistema métrico decimal,,,
bimo0001552061,"Un inglés y un vizcaíno : comedia en tres actos, arreglada al teatro español",,,
bimo0001552093,La paz : al nacimiento del Principe Imperial de Francia : oda,,,
bimo0001650169,"Las bodas reales en España : el futuro de S. A. : historia, crítica, legislación, documentos",,,
bimo0000590945,Dictámenes,,,
bimo0000896797,Galería regia ó biografías de los reyes de España desde el primero de los Godos hasta Isabel II,,,
bimo0001264276,"Lecciones sumarísimas de metafísica y filosofía natural, según la mente del angélico doctor Santo Tomás de Aquino. Volumen I, Metafísica general u ontología",,,
bimo0001377633,"La Reforma i el Segundo Imperio. Tomo 1, La reforma",,,
bimo0001703947,La marquesa de Bellaflor o El niño de la inclusa historia-novela original,,,
bimo0001986421,La teoría básica : (bio-sociología),,,
Mimo0000797996,El Vizconde de Bragelonne : tercera parte de Los mosqueteros,,,
a5530187,El Vizconde de Bragelonne : novela,,,
a5275372,El amor de un ángel : novela de costumbres,,,
a5202609,"Bibliografía española contemporánea del derecho y de la política : (conclusión) : bibliografía de 1881 a 1886, seguida de dos índices alfabéticos de autores y de materias, que comprenden desde 1800 hasta 1896 : guía de los juristas y políticos",,,
bimo0001121364,Filosofícula,,,
bimo0001129425,Canciones,,,
bimo0001129445,"Madrid, baluarte de nuestra guerra de independencia 7-XI-1936 - 7-XI-1937",,,
bimo0001129446,Nuevas canciones,,,
bimo0001129465,"Poesias Soledades, galerias y otros poemas ; Campos de Castilla ; Nuevas canciones",,,
bimo0001129470,Poesías completas,,,
bimo0001129486,Poesías completas,,,
bimo0001136056,"Traidor, inconfeso y mártir drama histórico en tres actos y en verso",,,
bimo0001137715,Las escuelas laicas,,,
bimo0001137724,El maestro ideal,,,
bimo0001137730,El problema social y la acción del clero,,,
bimo0001137731,Silabario completo,,,
bimo0001137734,Visitas al Santisimo Sacramento,,,
bimo0001143606,"Política extranjera Dificultades para la paz. La Conferencia de la paz. Primeras sesiones. La Sociedad de Naciones en sus aspectos político, militar y financiero",,,
bimo0001144903,Segunda carta al señor don Zorobabel Rodríguez sobre la religión de la humanidad,,,
bimo0001144927,"El negro Santos de Santo Domingo (Toussaint L'Ouverture) conferencia dada en el ""Fomento de las Artes"", la noche del 8 de enero de 1880",,,
bimo0001146724,La de San Quintín : comedia en tres actos,,,
bimo0001149514,El presidio político en Cuba,,,
bimo0001151434,Historia de la ciudad de Toledo sus claros varones y monumentos,,,
bimo0001152046,Los celtas estudio histórico geográfico,,,
bimo0001152048,Datos epigráficos y numismáticos de España,,,
bimo0001152053,Notas numismáticas,,,
bimo0001152055,Defensa del General Weyler cuestión palpitante y transcendental,,,
bimo0001152058,San Antolín de Palencia disquisición de historia eclesiástica,,,
bimo0001153383,"Conferencias feministas pronunciadas en la universidad y en el Fomento del Trabajo Nacional de Barcelona : la cultura de la mujer en el hogar; Santa Teresa la mujer y la santa, la escultora de almas",,,
bimo0001164481,Almanaque Hispano-Americano para 1877,,,
bimo0001166219,Discurso teresiano,,,
bimo0001166240,"Nota sucinta de la prueba practicada en cumplimiento de la ejecutoria recaida en pleito de D. Manuel Vizcayno Villa, defendido por el Licenciado D. Antonio Maura Montaner con D. Eugenio Sainz Romillo, sobre cumplimiento de contrato",,,
bimo0001169208,La imprenta en Manila desde sus orígenes hasta 1810 adiciones y ampliaciones,,,
bimo0001171762,Arquitectura dolménica ibera : dólmenes de la provincia de Badajoz,,,
bimo0001171768,El demonio con faldas : (memorias de un gato),,,
bimo0001171769,Diamantes americanos : novela,,,
bimo0001171770,"El disco de Teodosio resumen de la ""Memoria"" en que lo dió a conocer don Antonio Delgado, en 1849, y de los trabajos de sus comentaristas",,,
bimo0001171789,Excursión a Numancia pasando por Soria y repasando la historia y las antigüedades numantinas,,,
bimo0001171796,Luisa Minerva : novela,,,
bimo0001171797,Mérida,,,
bimo0001171799,Monumentos romanos de España : noticia descriptiva,,,
bimo0001171809,"La religión egipcia : conferencia leída en el Ateneo Científico, Literario y Artístico de Madrid la noche del 6 de Mayo de 1884",,,
bimo0001171810,Salomón Rey de Israel : leyenda biblica,,,
bimo0001171811,Significación del Greco y su influencia en la pintura española : discurso leído en nombre de la Real Academia de Bellas Artes de San Fernando ... por el Ilmo. Sr. D. José Ramón Mélida,,,
bimo0001171812,"Sobre las esculturas de barro cocido griegas, etruscas y romanas del Museo Arqueológico Nacional",,,
bimo0001171817,Siete veces feliz : novela,,,
bimo0001172175,Cuestiones sociales,,,
bimo0001172179,Ideario,,,
bimo0001172181,La ley del número,,,
bimo0001172182,"Organización, agitación y revolución",,,
bimo0001172183,"Organización, agitación y revolución",,,
bimo0001174528,Doctrinal de preceptiva literaria,,,
bimo0001005917,El caso clínico : Novela,,,
bimo0001114610,La esfinge sonríe (Historia de amor). Novela,,,
bimo0001005909,Aromas de nardo indiano que mata y de ovonia que enloquece,,,
bimo0001114612,Las de García Triz,,,
bimo0001114613,La novela de Lino Arnáiz Novela,,,
bimo0001146442,Breves nociones de Higiene y Fisiología,,,
bimo0001546786,"Discurso leído ante la Academia de la Historia en su pública instalación en la Casa del Nuevo Rezado por el Excmo. Sr. D. Vicente Barrantes, académico de número, el día 21 de junio de 1874",,,
bimo0001595175,El botín,,,
Mimo0000065097,La hermana San Sulpicio,,,
bimo0001274011,Porvenir de la literatura después de la Guerra : lectura dada en la Residencia de Estudiantes por la Condesa de Pardo Bazán,,,
bimo0001330579,Poesías de D. Miguel Agustín Príncipe,,,
bimo0001200714,Algo que se va : (aguinaldo literario),,,
bimo0001383708,Discurso sobre el Derecho internacional privado de Roma desde sus primeros días hasta la destrucción del Imperio de Occidente,,,
bimo0001383709,Estudios epigráficos : fragmento de una epístola romana,,,
bimo0001213899,Primer estudio sobre la extinción de la radiactividad en las aguas minerales radiactiva españolas embotelladas,,,
bimo0001213908,Una mina radioactiva en Colmenarejo ,,,
bimo0001213920,Primera nota sobre la radiactividad de las aguas de Lerez,,,
bimo0001115478,Don Juan Valera : apuntes del natural,,,
bimo0001213906,El mapa de la radioactividad hidro-minero- medicinal de España,,,
bimo0001213921,Tercera nota sobre la radiactividad de las aguas de Lérez,,,
bimo0001213922,La torianización de las simientes,,,
Mimo0001645927,"Iglesias de San Salvador de Val-de-Dios y Parroquial de Sal Salvador de Priesca, en el Concejo de Villaviciosa (Asturias)",,,
bimo0001123902,El porvenir de España en América folleto dedicado al Gobierno Español,,,
bimo0001277537,"La Europa en 1860 revista político-económica de las principales potencias, a saber Rusia, Prusia, Austria, Cerdeña, Bélgica, Francia, Inglaterra y España",,,
bimo0001226387,Discurso pronunciado por el presidente Excmo. Sr. D. Juan Navarro Reverter en la sesión de clausura del Congreso Internacional de Ingeniería,,,
bimo0001572999,"Ensayo de descripción geognóstica de la provincia de Teruel, en sus relaciones con la agricultura de la misma",,,
bimo0001649264,Historia de España (compendio),,,
bimo0001651417,"Martín Zurbano o Memorias de un guerrillero : novela histórica, emebellecida con cuadros de campaña, tipos tomados de la guerra civil del Norte, descrición de los hechos de armas más notables, costumbres, etc.",,,
bimo0001652899,Cuentos grises,,,
bimo0001726212,Ariel,,,
bimo0001735974,Luz (primera parte),,,
bimo0001779118,Pilar Guerra : novela,,,
bimo0001860692,"El cura de Nucupétaro memorias de un criollo, 1811",,,
bimo0001860697,"La junta de Zitácuaro continuación de memorias de un criollo, 1811-1812",,,
bimo0001860699,"Las norias de Baján memorias de un criollo, 1811",,,
bimo0001860703,"Una venganza insurgente continuación de las memorias de un criollo, 1812",,,
bimo0001866190,"La derrota de las cruces memorias de un criollo, 1810",,,
bimo0001866509,Las perlas de la reina Luisa memorias de un criollo de 1808,,,
bimo0001866511,"El puente de Calderón memorias de un criollo, 1810-1811",,,
bimo0001866513,"La Virgen de Guadalupe memorias de un criollo, 1809-1810",,,
bimo0001866517,"La Virgen de los Remedios memorias de un criollo, 1810",,,
bimo0001912938,La Colomba de Venecia : novela original,,,
bimo0001926652,Para la noche-- : (novelas cortas),,,
bimo0001927048,Letras de molde,,,
bimo0001929808,Un soldado de ayer,,,
bimo0001968883,Las tormentas del 48,,,
bimo0001969034,Poesías escogidas,,,
bimo0002087406,Los cruzados de la causa,,,
bimo0002123502,"El juez real, el duque y la comedianta : novela de costumbres del siglo XVII",,,
a5659595,Manneken-Pis,,,
bimo0001225817,¿A que no puedo casarme? : juguete cómico-lírico en un acto y tres cuadros en prosa,,,
bimo0001225818,"¡A real y medio la pieza! : revista tragi-cómica en 1885 en un acto y cinco cuadros, en prosa y verso",,,
bimo0001225822,"¡Aún hay patria, Veremundo! : improvisación patriótica en un acto y tres cuadros, original y en verso",,,
bimo0001225823,La avaricia rompe el saco : zarzuela cómica en un acto y en verso,,,
bimo0001225829,"La boda del inspector : zarzuela cómica en un acto, dividido en cinco cuadros, en prosa y verso",,,
bimo0001225830,"¡¡Bonita está la Corte!! : miscelánea cómico-lírica en un acto y tres cuadros, en verso",,,
bimo0001225834,Buscando una Suripanta : juguete cómico en un acto y en verso,,,
bimo0001225835,Casa de huéspedes : sainete lírico en un acto y en verso,,,
bimo0001225836,Cascarilla : juguete cómico en un acto y en verso,,,
bimo0001225837,Con el agua al cuello : juguete cómico en un acto y en prosa,,,
bimo0001392632,Preparación al estudio de la fantasía humana : bajo el doble aspecto de la realidad y del ensueño. Libro II,,,
bimo0001515456,"Medios de prevenir los peligros del manejo del plomo en las fábricas de colores, de acumuladores, etc.",,,
Mimo0000688452,Apuntes para la flora de las dos Castillas,,,
Mimo0000688466,Enumeración de las criptógamas de España y Portugal,,,
Mimo0002195033,Diccionario de los diversos nombres vulgares de muchas plantas usuales ó notables del Antiguo y Nuevo Mundo...,,,
bimo0000638447,La Mancha y Cervantes,,,
bimo0000600667,En el país del arte : (tres meses en Italia),,,
bimo0000600821,Hugo de Moncada : premi Azcárraga del Jocs Florals de Lo Rat Penat en 1888,,,
bimo0000613693,"Algo referente a mi personalidad : auto-estudio médico, psicológico y científico",,,
bimo0001082330,Dios nos asista : Tercera carta de Fígaro a su corresponsal en París,,,
bimo0001200737,¡Mercedes! Páginas en verso del Reinado de D. Alfonso XII,,,
Mimo0000821552,"La escuela del pueblo páginas de enseñanza universal, seguidas de una recopilación de las obras más selectas que se hayan escrito y escriban en todos los países para perfeccionar el entendimiento humano",,,
Mimo0001263403,"El tribunal de la sangre, ó los secretos del Rey",,,
bimo0001394971,Una mentira novela inédita,,,
bimo0001246750,La secuestradora de niños : (una vida de crímenes),,,
bimo0001336483,Conocimientos de dibujo lineal al alcance de todos,,,
bimo0000888557,Discurso segundo acerca de la validez de los actuales grados académicos para obtener beneficios eclesiásticos,,,
bimo0000888584,Andrés Tunn,,,
bimo0000900020,"Educación intuitiva, lecciones de cosas y excursiones escolares",,,
bimo0000900036,"Tratado de higiene escolar : guía teórico-práctica : para uso de los inspectores, maestros, juntas, arquitectos, médicos y cuantas personas intervienen en el régimen higiénico de las escuelas ...",,,
bimo0000902257,Derecho usual e instrucción cívica : para los niños,,,
bimo0000902561,"Aguas minerales de Ledesma memoria abreviada, escrita para la Exposición Nacional de Minería de 1883 : contiene, descripción del establecimiento, propiedades físicas, ...",,,
bimo0000902578,Monografía de las aguas minero-medicinales de Segura,,,
bimo0000906520,El pueblo y el trono,,,
bimo0000917195,"El Capitán Tormenta o La toma de la Bastilla drama en seis actos y un prólogo, escrito con documentos originales de los preludios de la Revolución Francesa",,,
bimo0000918074,Apuntes del natural leyendas y artículos,,,
bimo0000923607,Ecos de mi fe,,,
bimo0000923804,El seguro de invalidez en Italia,,,
bimo0000923910,Cómo se pasa la vida--,,,
bimo0000923916,En el reino de la frivolidad,,,
bimo0000923936,Nostalgias,,,
bimo0000923939,Páginas escogidas obra adoptada como texto de lectura en algunas escuelas de América,,,
bimo0000923955,La vida errante,,,
bimo0000930967,El Modernismo,,,
bimo0000940242,"La incredulidad contemporánea: su desenvolvimiento y sus causas : carta pastoral que el Excmo. y Rvmo. Sr. D. Victoriano Guisasola y Menéndez, arzobispo de Valencia, dirige al clero y fieles de la Archidiócesis al inaugurar en ella su pontificado",,,
bimo0000940254,"El peligro del laicismo y los deberes de los católicos : carta pastoral del Emmo. señor Cardenal Arzobispo de Toledo, Primado de las Españas, al clero y fieles",,,
bimo0000940257,La vida cristiana : carta pastoral,,,
bimo0000949269,Lágrimas del corazón,,,
bimo0000949276,Poesías,,,
bimo0000950118,Cantares de un viejo,,,
bimo0000950122,Una perla en el fango cuento de salón,,,
bimo0000951724,Matilde Rey : (novela de chulas madrileñas y de estudiantes provincianos),,,
bimo0000951742,"El amor en la naturaleza, en la historia y en el arte",,,
a5162001,"Excursión escolar a Ronda, Cuenca del Guadiaro, Algeciras y Gibraltar : crónica",,,
bimo0000888571,Historia de la instrucción pública en España y Portugal obras modernas acerca de ella,,,
bimo0001079603,"Segovia, Toro y Burgos : observaciones sobre algunos de sus monumentos arquitectónicos de la Edad Media : conferencia dada en el Ateneo de Madrid el 28 de febrero, en la serie organizada por la Sociedad Española de Excursiones",,,
bimo0001298750,Novelas ínfimas,,,
bimo0001516693,Abel Sánchez : una historia de pasión,,,
bimo0000749343,Mariquita la frailera Sabroso cuento de niñas,,,
bimo0000835327,Técnica esfigmográfica,,,
bimo0001121578,La educación de la adolescencia : estudio crítico del estado de la segunda enseñanza y de sus reformas más urgentes,,,
bimo0001645697,Catecismo de la doctrina cristiana explicado y adoptado a la capacidad de los niños y niñas y adornado con muchas láminas,,,
a5192363,El estanque de los lotos,,,
bimo0001076057,Memoria de reconocimiento de la Sierra de Guadarrama bajo el punto de vista de la repoblación de sus montes,,,
bimo0001203444,Discurso leído en la Universidad Central en la solemne inauguración del curso académico 1884-85,,,
bimo0001419279,El país de los Faraones : impresiones y recuerdos,,,
bimo0001650785,Curiosidades físico-astronómicas,,,
bimo0001482434,"Octava carta sobre Cervantes y el Quijote : dirigida al muy honorable doctor E.W. Thebussem, barón de Thirment, SS. TT. et HH., en el año 1869, por el señor M. Droap : droapiana del año 1869",,,
bimo0001094020,"Cádiz episodio nacional, cómico-lírico-dramático, en dos actos, dividido en nueve cuadros y en verso",,,
bimo0001251975,Manual del estudiante de farmacia o resumen de las asignaturas necesarias para aspirar al grado de licenciado en la referida facultad,,,
a4644557,"Sociología : conferencias pronunciadas en las noches del 18 y 25 de noviembre, 17 de diciembre de 1904 y 11 de enero de 1905 por Ubaldo Romero Quiñones",,,
bimo0000649474,Herencia de lágrimas,,,
bimo0000688489,Derecho administrativo español,,,
bimo0000688498,Elementos del derecho político y administrativo de España,,,
bimo0000688501,Elementos del Derecho político y administrativo de España,,,
bimo0000834860,"Costumbres de derecho y economía rural consignadas en los contratos agrícolas usuales en las provincias de la península española, agrupadas según los antiguos reinos memoria que obtuvo el cuarto premio en el Primer concurso especial sobre derecho consuetudinario y economía popular ...",,,
bimo0000834869,Secretos de la Creación,,,
bimo0000858673,Diego Corriente rasgo histórico,,,
bimo0000861339,"Las joyas de Isabel la Católica, las naves de Cortés y el salto de Alvarado",,,
bimo0000861349,"Necrología, D. Gonzalo de Murga y Mugártegui",,,
bimo0000862566,Hartzenbusch : estudio biográfico-crítico,,,
bimo0000865392,El amor y mis amores Poemas ingenuos,,,
bimo0000865428,La vida loca libro de versos,,,
bimo0000872530,Las mujeres y las academias cuestión social inocente,,,
bimo0001273912,Campoamor : estudio biográfico,,,
bimo0001460483,Colón y América (poema histórico),,,
bimo0001540913,Algo de todo,,,
bimo0001540917,Apuntes sobre el nuevo arte de escribir novelas,,,
bimo0001540926,Cartas americanas primera serie,,,
bimo0001540937,Correspondencia,,,
bimo0001540946,Discursos académicos,,,
bimo0001540956,Discursos políticos 1861-1876 : Congreso y Senado,,,
bimo0001540967,Ecos argentinos apuntes para la historia literaria de España en los últimos años del siglo XIX,,,
bimo0001540972,"Estudios críticos sobre literatura, política y costumbres de nuestros días",,,
bimo0001541059,Tentativas dramáticas,,,
bimo0001541060,"Terapéutica social expuesta en historias, novelas, disertaciones y otras obrillas de mero pasatiempo",,,
bimo0001541061,Ventura de la Vega : estudio biográfico crítico,,,
bimo0001643210,Colección de discursos y artículos,,,
bimo0000865878,Inauguración de la Escuela Superior Normal para instrucción de los aspirantes al profesorado en la enseñanza especial de sordo-mudos y de ciegos . Y Discurso leído en dicho acto solemne,,,
bimo0001159751,Intervención del Elemento Patronal en la Previsión de los obreros : discurso leído ... en la sesión estatutaria celebrada en Sevilla el día 17 de marzo de 1917,,,
bimo0001425116,Recuerdos y rectificaciones históricas,,,
bimo0000733904,"Los Estados Unidos y el Japón : estudio histórico comparativo de estas dos naciones, sus analogías y diferencias, sus últimos triunfos militares, monografías aisladas de cada una de ellas, el conflicto yanki-japonés",,,
bimo0000901499,El Reformatorio de Elmira : estudio de derecho penal preventivo,,,
bimo0001072449,La abolición de la esclavitud en el orden económico [Sumario],,,
bimo0001222434,Chaparrón de milagros,,,
bimo0001222436,De todo un poco : colección de artículos,,,
bimo0001222440,La dictadura republicana,,,
bimo0001222455,La piqueta : colección de artículos,,,
bimo0001222474,Trozos de mi vida,,,
bimo0001222475,Variedad en la unidad : colección de artículos,,,
bimo0001222477,Verdades al pueblo (Juan Lanas),,,
bimo0001516994,Vida de D. Quijote y Sancho según Miguel de Cervantes Saavedra,,,
Mimo0001316511,España y la Regencia anales de diez y seis años (1885-1902),,,
Mimo0002191144,Dioses mayores : artículos políticos,,,
bimo0001198819,El idiota,,,
bimo0001218495,[Memoria sobre la necesidad de formar un Archivo Histórico de Galicia],,,
bimo0001240236,Vejeces,,,
bimo0001246739,Un idilio en el Cauca (1810-1814),,,
bimo0001264047,Compendio de historia universal,,,
bimo0001264277,Psicología,,,
bimo0001264285,"La última etapa del liberalismo católico : artículos publicados en La Ciencia Cristiana, y ahora revisados y anotados por su autor",,,
bimo0001271607,Geografía para niños demostrada y adornada con 46 mapas y 89 viñetas,,,
bimo0001271610,Geografía para niños (2º grado) : demostrada y adornada con 46 mapas y 170 viñetas,,,
bimo0001272162,"Discursos pronunciados por Don Jesús Pando y Valle en la información oral sobre la crisis agrícola el 15 de octubre de 1887, y en la asamblea de la Liga Agraria, el 8 de diciembre de 1887",,,
bimo0001277543,Memoria leída en la junta de instalación de la sociedad filantrópica fundada para procurar la mejora del sistema carcelario correccional y penal de España,,,
bimo0001295064,"Los extremos : juguete cómico en un acto, en verso",,,
bimo0001295071,La hija de Fernán Gil : drama en tres actos,,,
bimo0001295099,Narraciones literarias,,,
bimo0001296069,"Balanza del siglo XIX artículos publicados en ""La Época""",,,
bimo0001296098,El Teniente D. Jacinto Ruiz y Mendoza,,,
bimo0001297097,La Escuela del Hogar y su influencia en la familia conferencia dada en la Escuela del Hogar el domingo 19 de diciembre de 1915,,,
bimo0001297099,Esperanza y Caridad,,,
bimo0001297104,Niños y pájaros novelas infantiles,,,
bimo0001307957,Eladia,,,
bimo0001316513,El Fleuri : en verso,,,
bimo0001322532,Credo y programa del Partido Carlista,,,
bimo0000901832,Geómetria elemental,,,
bimo0000902061,Las pesquisas de mi suegro pieza cómica en un acto,,,
bimo0000902062,Pst! Pst! comedia en un acto,,,
bimo0000902169,Un cuento de niños : comedia en dos actos y en verso,,,
bimo0000902193,La muger valerosa drama original en cuatro actos y en verso,,,
bimo0000902577,Monografía de las aguas y baños minerales de Ledesma,,,
bimo0000918081,Guía del Alcázar de Sevilla su historia y descripción,,,
bimo0000918084,Guía artística de Sevilla historia y descripción de sus principales monumentos religiosos y civiles y noticia de las preciosidades artístico-arqueológicas que en ellos se conservan,,,
bimo0000918087,Juan Sanchez pintor sevillano desconocido,,,
bimo0000918099,"Sevilla monumental y artística historia y descripción de todos los edificios notables, religiosos y civiles que existen actualmente en esta ciudad y notica de las preciosidades artísticas y arqueológicas que en ellos se conservan",,,
bimo0000918101,Tres cartas al Ilmo. Sr. Dr. D. Servando Arboli ... acerca de las reformas que deben efectuarse en la imagen y en el paso de Nuestra Señora de los Reyes con motivo de su próxima coronación,,,
bimo0000923600,"Arturo drama en tres actos, en prosa",,,
bimo0000923602,"El celoso de sí mismo drama trágico en tres actos, en verso",,,
bimo0000923605,"El desheredado comedia en tres actos, en verso",,,
bimo0000923608,La flor del espino drama en un acto y en verso,,,
bimo0000923615,El mayordomo cuadro dramático en un acto y en verso,,,
bimo0000923618,"El perro del hospicio melodrama en cinco actos, en prosa, arreglado del francés",,,
bimo0000927222,"El navío ""El Santo Rey D. Fernando"" memorias históricas sevillanas del siglo XVII",,,
bimo0000928695,La universidad española,,,
bimo0000934490,Y una sed de ilusiones infinita,,,
bimo0000942198,Los abrazos juguete cómico en un acto y en verso,,,
bimo0000942216,Las campanillas juguete cómico en un acto y en prosa,,,
bimo0000942222,"Ceno con mi madre comedia en un acto y en prosa, inspirada en un cuento francés",,,
bimo0000942232,"Dolores-- de cabeza o El colegial atrevido parodia de la ópera española La Dolores, en un acto y tres cuadros y medio, original y en verso",,,
bimo0000942233,"Dos cataclismos (parodia del drama de Echegaray ""Dos fanatismos"") en un acto y dos cuadros",,,
bimo0000942243,La fuerza de voluntad zarzuela cómica en un acto y en verso,,,
bimo0000942254,Guerra y paz juguete cómico en un acto y en prosa,,,
bimo0000942261,Los hombres de Talco comedia en cuatro actos escrita sobre el pensamiento de una obra francesa,,,
bimo0000942268,La liga de las mujeres zarzuela en un acto y en verso,,,
bimo0000942269,"Lorenzín o El camarero del cine parodia de la ópera ""Lohengrin"" en un acto y en verso, dividido en cuatro cuadros y precedido de un prólogo",,,
bimo0000942293,La pradera de San Gervasio opera bufa en tres actos,,,
bimo0000942298,"El rayo juguete cómico-lirico rapido, eléctrico y fulminante en prosa y verso y dos cuadros",,,
bimo0000942304,Se necesitan oficialas zarzuela en un acto y en prosa,,,
bimo0000949264,"Estudio sobre los Césares, de Shakespeare, Alfieri y Voltaire, y juicio crítico sobre La muerte de César, de D. Ventura de la Vega : dedicado al señor don Antonio de los Ríos y Rosas",,,
bimo0000949265,Exposición a S.M. el rey don Alfonso XII sobre la nulidad de la Pragmática Sanción del 23 de marzo de 1776 : con un apéndice del por qué son infantes los nietos de los reyes de España y el origen de las consignaciones de los hijos de S.S.A.A.R.R. los infantes don Francisco y doña Carlota de Borbón,,,
bimo0000949275,"Pensamientos cristianos, filosóficos y políticos",,,
bimo0000950134,Lecciones de mundo páginas de la infancia : obra declarada de texto de lectura para las islas de Cuba y Puerto-Rico y para las escuelas elementales del Reino,,,
bimo0001345028,Defectos íntimos paso cómico original y en prosa,,,
bimo0001345031,"Doce retratos seis reales pasillo cómico, original y en verso",,,
bimo0001345038,Esperanza balada lírico-dramática en dos actos y en verso,,,
bimo0001345046,Golondrina comedia en un acto y en prosa,,,
bimo0001345049,La hoja de parra pasatiempo cómico-lírico en un acto y en verso,,,
bimo0001345067,Más vale tarde que nunca proverbio original en un acto y en prosa,,,
bimo0001345068,Mi cara mitad moraleja cómica en dos actos y en prosa,,,
bimo0001345070,"La muela del Juicio pasillo cómico, original y en prosa",,,
bimo0001345073,La mujer del sereno comedia en un acto y en prosa,,,
bimo0001345075,El noveno mandamiento comedia en tres actos y en prosa,,,
bimo0001345090,"Pepe Botellas zarzuela en dos actos, divididos en ocho cuadros",,,
bimo0001345094,Prosa escogida,,,
bimo0001345137,Los tres novios de la niña farsa cómica en un acto y en verso,,,
bimo0001357640,Honor de esposa y corazón de madre,,,
bimo0001360260,La sibila de Juanelo,,,
bimo0001360294,El capitán Anselmo,,,
bimo0001365139,Bibliografía de Mindanao (epítome),,,
bimo0001365151,Apuntes para la historia (aniterías y solidaridades),,,
bimo0001365153,Reformas y otros excesos,,,
bimo0001382534,Daniel Vierge : el renovador y el príncipe de la ilustración moderna,,,
bimo0001382968,El pecado de la inteligencia,,,
bimo0001384460,Bibliografia de la Gramática y Lexicografía Castellanas y sus estudios afines,,,
bimo0001390631,La verdad social,,,
bimo0001393162,La prueba,,,
bimo0001393627,"La prudencia comedia de costumbres populares, en tres actos y en prosa",,,
bimo0001394952,Clavileño,,,
bimo0001395047,Se quedó sin ella : novela por Carmen de Burgos (Colombine),,,
bimo0001395080,El dorado trópico,,,
bimo0001398770,Bajo la parra,,,
bimo0001398782,El cielo alegre,,,
bimo0001398785,La cópula : novela de amor,,,
bimo0001398787,Cuadros de Andalucía : cuaderno segundo,,,
bimo0001398796,"Flora : poema religioso, en siete cantos",,,
bimo0001398797,Fornos : poema en seis cantos,,,
bimo0001398803,"Lenguas de fuego : cantos al misterio, al hombre y a la vida",,,
bimo0001398804,Mármoles,,,
bimo0001398806,La Musa : idilio en tres actos y en prosa,,,
bimo0001398810,Piedras Preciosas : (cien sonetos),,,
bimo0001398813,"Poema nacional. I, Aires españoles",,,
bimo0001398814,Poesías completas,,,
bimo0001398826,Tanda de valses,,,
bimo0001399737,La educación moral,,,
bimo0001399739,Enciclopedia manual de pedagogía y ciencias auxiliares : la más condensada y provechosa de cuantas existen,,,
bimo0001402847,"La vocación : novela escénica inédita en tres jornadas, en prosa",,,
bimo0001403458,Guiones del destino,,,
bimo0001403950,Abderrahmen I : monografía histórica,,,
bimo0001403951,Aclaraciones de un asunto privado que se hizo público,,,
bimo0001403971,España neutral y libre,,,
